"id","wordPartsOfSpeechId","meaning","exampleSentence1","exampleSentenceJapanese1","exampleSentence2","exampleSentenceJapanese2","displayOrder"
"5c7cfa10-e2fc-418f-a162-9f5a6fabff91","26a2347c-fada-48f7-937f-98e9add35d1b","それぞれ","Each of us is responsible.","私たちはそれぞれ責任があります。","The apples cost $1 each.","リンゴは1個1ドルです。","1"
"41933be2-560a-4ab4-89ba-93f133df5f08","07c3dc31-4a2f-4cd5-ae30-ea0ac8b0cf59","それぞれに","They cost $10 each.","それらはそれぞれ10ドルです。","The team members contributed equally, each giving their best effort.","チームメンバーは平等に貢献し、それぞれが最善の努力をしました。","1"
"c6a2905a-a453-43b1-8c19-04bdae19dae9","ed9e392f-1a62-402a-999c-e23bb8b22fff","耳","I have two ears.","私は耳が二つあります。","The doctor examined my ear.","医者は私の耳を診察しました。","1"
"06714d41-7682-4557-9e36-22287f21410e","9bf5d4e7-ae9a-406c-b16c-6f118efb46ee","聴力、聞く能力","She has a good ear for music.","彼女は音楽の才能がある。","He turned a deaf ear to my pleas.","彼は私の懇願に耳を傾けなかった。","1"
"31f86634-0cd5-4706-ae9c-d90b490a2f7e","4f8d61ef-98d3-40be-a49d-67f643d4fcae","聞き入れる","I will ear your request.","私はあなたの要求を聞き入れます。","The judge eared the evidence presented by the lawyer.","裁判官は弁護士が提出した証拠に耳を傾けた。","1"
"70f11c66-9073-4ef7-9cbb-8da389f4a110","b154e8b4-d228-4179-b4dc-5bf0e62c88cc","早い、初期の","The early bird catches the worm.","早起きは三文の徳。","We need to book our flights early to get the best deals.","一番お得な料金で航空券を予約するには、早めに予約する必要があります。","1"
"5437d93f-4527-4563-9bd0-3e05911482e3","06e03c9c-aaca-48f6-81c2-3b2c55569676","早く","I woke up early this morning.","私は今朝早く起きました。","The store closes early on Sundays.","その店は日曜日は早く閉まります。","1"
"b2502b0b-3f28-4bf8-8578-2474cbd350ca","ccf5b264-f986-45ae-aa27-f2a8e77a3d64","稼ぐ、得る","I earn money by working hard.","私は一生懸命働くことでお金を稼ぎます。","She earns a good salary as a doctor.","彼女は医者として良い給料を稼いでいます。","1"
"7a761fc6-5844-4bd4-939f-4545594109fd","922e41a8-caba-4aa0-b618-32cadf845053","得る、勝ち取る","He earned the respect of his colleagues.","彼は同僚からの尊敬を得ました。","The team earned a victory after a tough game.","そのチームは激しい試合の末に勝利を勝ち取りました。","1"
"03c92ead-dc13-4c05-9ec7-88ec60a76e7a","f05d6ea7-8faf-4e70-afbf-26e0e59e038b","地球","The Earth is the third planet from the Sun.","地球は太陽から3番目の惑星です。","We need to protect the Earth from pollution.","私たちは地球を汚染から守る必要があります。","1"
"5830857e-9cfb-44f4-ae8f-8aa5483b0dc9","9ab5ff72-21d1-43e2-9697-4c7fb67a43e1","土","The plant needs good earth to grow.","その植物は成長するために良い土が必要です。","The farmer tilled the earth in preparation for planting.","農家は植え付けの準備として土を耕しました。","1"
"71fd578c-92a0-4037-8df7-a431ec678eff","981ad0b7-e334-4728-addf-cb5cc8c32a37","地震","The earthquake destroyed many buildings.","その地震は多くの建物を破壊した。","Scientists are working to predict earthquakes more accurately.","科学者たちは、地震をより正確に予測するために研究しています。","1"
"70c8cda6-ba9b-40ac-bd7a-1130191192a3","98e1320d-ccda-44f1-a8d7-17c625d10800","簡単に、容易に","She can easily solve the problem.","彼女はその問題を簡単に解くことができます。","You can easily find the information online.","オンラインでその情報を簡単に見つけることができます。","1"
"ecaca8ce-3a7c-49dc-89a4-49b4d7ad7dd9","22b411ea-1cba-44c5-a69e-e7bed70eb0c9","東","The sun rises in the east.","太陽は東から昇る。","Tokyo is located in the east of Japan.","東京は日本の東に位置しています。","1"
"cff96f2c-b282-4738-8897-5513670eb569","ca496621-13a9-4791-bdd3-84117b062a97","東の","We live on the east coast.","私たちは東海岸に住んでいます。","The east wing of the building is under renovation.","建物の東棟は改修中です。","1"
"f80d49e0-fc23-4ea5-bc1d-ae9442189dbf","8eb8253a-1b7d-4889-9d12-7f119d383112","東へ","They traveled east.","彼らは東へ旅をした。","The wind is blowing east today.","今日は風が東に吹いている。","1"
"00075089-b611-44b5-b4b8-696eb677e576","ce99a1ce-7be1-4f51-a50f-2324be909eed","東の、東部の","Tokyo is in the eastern part of Japan.","東京は日本の東部にあります。","The eastern coast is known for its beautiful beaches.","東海岸はその美しいビーチで知られています。","1"
"f4dd38c1-9448-4f32-9440-47d4210362bf","30e26ce0-2a1a-4345-9afa-c6386eed5b5a","東洋人、東部の人","He is an Eastern and has a different perspective.","彼は東洋人で、異なる視点を持っています。","The Easterns have a rich cultural heritage.","東洋の人々は豊かな文化遺産を持っています。","1"
"da8e55a8-2701-4df2-bde8-052835b44e67","83fdf307-75c4-4a7f-8cc8-a6b81a4bb556","簡単","The test was easy.","テストは簡単だった。","It's easy to make mistakes when you're tired.","疲れているときは間違いを犯しやすい。","1"
"215af845-b9e8-4215-a09b-c6d1330eb3eb","e94c4369-4ffc-423f-8ab0-290d7c1f5c4c","気楽に","Take it easy.","気楽に行こう。","He took the criticism easy.","彼はその批判を軽く受け止めた。","1"
"ebe60b12-b722-49ed-aac2-63d80ff9ecb7","0e68d85d-6cd1-4bbe-abbf-95a8bde463be","食べる","I eat breakfast every morning.","私は毎朝朝食を食べます。","Let's eat out tonight.","今夜は外食しましょう。","1"
"b2836f36-f7d5-44a2-bee1-290d5b9ce5fd","c4ba0a9e-fe97-48a5-bb8b-eb68c63519ef","経済、景気","The country's economy is growing.","その国の経済は成長している。","The government is trying to improve the economy.","政府は経済を改善しようとしている。","1"
"0d1217d0-4d77-42e2-b10a-75c243cbfd7b","0dc70183-43f3-4be3-80f2-0cf6facc9be4","節約、倹約","We need to practice economy in our spending.","私たちは支出において節約を心がける必要がある。","The company implemented several economies to reduce costs.","会社はコスト削減のためにいくつかの節約策を実施した。","1"
"e52be77d-5b88-4166-ae2a-166b278c0460","13912341-075c-404c-bff5-78d83b779dcf","教育、訓練","Education is important for success.","教育は成功のために重要です。","She received a good education at a private school.","彼女は私立学校で良い教育を受けました。","1"
"13977a6b-d82e-4ffe-a485-e5734ce518fd","635d401b-a684-4ecb-b0f2-80778685cc1a","学習、学問","He is interested in higher education.","彼は高等教育に興味があります。","The government is investing in education reform.","政府は教育改革に投資しています。","1"
"d73f5af9-8327-4829-8cc5-dd80884b48a1","b9ec6fb6-62ed-4120-8617-dfc5bf91b327","教育的な","This is an educational game.","これは教育的なゲームです。","The museum offers many educational programs for children.","その博物館は子供向けの教育的なプログラムをたくさん提供しています。","1"
"53fb4dd2-e0a4-4900-8ce0-405253303a74","4d28732d-05b2-403f-8beb-53fdbcf261ff","効果、影響","The medicine had a positive effect on his health.","その薬は彼の健康に良い効果をもたらした。","The new policy had a significant effect on the company's profits.","新しい政策は会社の利益に大きな影響を与えた。","1"
"1f96a440-bffc-4674-b4eb-284385e42274","cd691931-7016-41aa-97fe-2eb765e9f634","影響を与える","The weather can effect your mood.","天気はあなたの気分に影響を与えることがある。","New regulations will effect how we do business.","新しい規制は私たちのビジネスのやり方に影響を与えるだろう。","1"
"d69aa5b7-db2b-49a9-aac7-219812058b89","6c789f35-74e0-4573-8ae7-00ba61976a1b","効果的な、有効な","This medicine is very effective.","この薬はとても効果的です。","Effective communication is key to a successful team.","効果的なコミュニケーションは、成功するチームの鍵です。","1"
"d71a314e-fc4f-4a4b-b39b-c80e10f0ac92","af7ea126-257d-4227-9dc0-72cd93108934","努力、尽力","He made a great effort to finish the project on time.","彼は時間通りにプロジェクトを終わらせるために多大な努力をした。","Despite his best efforts, he failed the exam.","最善の努力にもかかわらず、彼は試験に落ちた。","1"
"fa471e05-04b5-43bf-9153-ec4d171a9191","0a38307a-c9a6-4233-9b9d-791657d5ac25","卵","I ate an egg for breakfast.","朝食に卵を食べました。","She cracked an egg into the mixing bowl.","彼女はボウルに卵を割って入れました。","1"
"e2523f47-d4b3-411f-92c3-b72dbc471d21","3341cb26-3ef0-4222-9248-4892b82975a8","卵をかける","The protesters egged the politician's car.","抗議者たちは政治家の車に卵を投げつけた。","Don't egg him on; he's already angry enough.","彼をけしかけないで。彼はもう十分に怒っている。","1"
"210efa81-2c72-47c7-b7aa-dcd6f419aa5d","e215d900-bc93-4818-b5fa-13fe9e36f1d7","8（はち）","I have eight apples.","私はリンゴを8個持っています。","The meeting will start at eight o'clock.","会議は8時に始まります。","1"
"8cd2d271-1c91-4650-ba55-29e05a417e0d","4997706a-92e1-4fa7-887a-672779ef0504","18という数","There are eighteen students in the class.","クラスには18人の生徒がいます。","She turned eighteen last month.","彼女は先月18歳になりました。","1"
"7e3fa68a-b693-496f-98b8-f69f9b34ac93","a10a1ebd-df16-419d-9855-8769e77ad958","18番目の","He finished in eighteenth place.","彼は18位で終わりました。","The eighteenth century was a time of great change.","18世紀は大きな変化の時代でした。","1"
"cd5fda73-81da-490b-a66f-07b1983726bd","eac9b2d5-b442-4d36-bb89-742f7498deaf","8番目の","He finished in eighth place.","彼は8位で終わりました。","The eighth chapter of the book is very interesting.","その本の8章はとても面白いです。","1"
"ac3a911b-1d44-4331-b3cc-97cdcdb00eeb","c0f4ac18-70e2-4b69-afe9-526009416edf","8分の1","An eighth of the pizza is left.","ピザの8分の1が残っています。","He drank an eighth of a liter of water.","彼は8分の1リットルの水を飲みました。","1"
"2c02d97b-dd2d-4283-9aa8-4ba5ce202805","9b176677-0b73-4717-8310-2c4ff52db9d9","～か、または～","You can have either tea or coffee.","紅茶かコーヒーのどちらかを選べます。","Either you apologize, or I'm leaving.","謝るか、さもなければ私は出て行きます。","1"
"5af89062-a6de-4cee-a4ca-68397c7db1c7","19fd0472-2384-4334-b648-559526e4bc47","～もまた（否定文）","I don't like it either.","私もそれも好きではありません。","He didn't call, and she didn't either.","彼は電話しなかったし、彼女もしなかった。","1"
"8486b76f-62e2-403f-b8e3-987a9d57cd62","c395d6d9-c6a3-4e65-a75c-f0c850fd51f9","どちらか一方","Either of you can go.","あなたたちのどちらか一方が行けます。","Either is fine with me.","どちらでも構いません。","1"
"1faddfee-9d6b-4581-9036-a490ff972c92","852dce92-3c33-47f8-8c94-56b8f1b4e3b2","どちらかの","There is a park on either side of the street.","通りのどちら側にも公園があります。","You can use either door.","どちらのドアを使っても良いです。","1"
"1c45a691-bde1-45a6-a1df-297c2b7814a1","25a00500-2c71-4b60-9cff-8c4b5491395c","高齢の、年配の","The elderly woman needed help crossing the street.","その高齢の女性は、道を渡るのに助けが必要でした。","Our company offers special discounts for elderly customers.","当社は、高齢のお客様向けに特別割引を提供しています。","1"
"d27d8a99-fa0f-4ccc-bfc6-483b564cf208","debb0007-f262-4d2b-a8ab-937622c1e5a1","電気の、電気的な","This is an electric car.","これは電気自動車です。","The electric bill is very high this month.","今月の電気代はとても高いです。","1"
"1df55f62-42bc-4b97-895f-85a5336c3b17","14a7d74d-a67b-4078-896e-80285a6c1e7a","電気","We need electricity to power our homes.","私たちは家を動かすために電気が必要です。","The electricity bill was surprisingly high this month.","今月の電気代は驚くほど高かった。","1"
"88ce0254-c388-4277-a0cf-7598f691455f","36343e70-7189-4860-9bd2-3a33bb6a6531","小学校","She teaches at the elementary school.","彼女は小学校で教えています。","The elementary school is holding a fundraising event.","その小学校は資金調達イベントを開催しています。","1"
"183c1bef-5514-4336-b906-f4a40720f3da","7101bd21-8c40-4e01-94dc-517ad0326001","ゾウ","An elephant has a long trunk.","ゾウは長い鼻を持っている。","The zoo has a new baby elephant.","動物園に新しい子ゾウがいます。","1"
"6a718c26-80f7-4e20-acca-d1666368cc7d","14b500a8-9fb9-4260-b4de-6ab74c879223","エレベーター","Take the elevator to the tenth floor.","10階までエレベーターに乗ってください。","The elevator is out of order, so we have to use the stairs.","エレベーターが故障しているので、階段を使わなければなりません。","1"
"7eeb3bef-0b65-4f8f-90d5-fa6ce60019f2","6ce566a3-7912-421a-a4b1-f4a809502bb5","11（じゅういち）","I have eleven apples.","私はリンゴを11個持っています。","The meeting will start at eleven o'clock.","会議は11時に始まります。","1"
"e138e4cb-dbbb-4630-8839-4289122d2774","71998a7f-3ea0-4440-9cd5-c06cb000868f","11番目の","He finished in eleventh place.","彼は11位で終わった。","The eleventh chapter is the most important.","第11章が最も重要です。","1"
"5c3172fb-0507-4342-afec-d9ec79af681a","93313be8-3387-4679-bfbb-3ea8f8e33c40","そうでなければ","What else do you want?","他に何が欲しいですか？","If you don't hurry, you'll miss the bus. Else, you'll have to walk.","急がないとバスに乗り遅れますよ。そうでなければ、歩かなければなりません。","1"
"8d5238ff-e6dc-44eb-9a92-00eb3a9ba52a","7f274f35-6ea5-422c-8a8c-acc4f896ae2c","その他の","Is there any else way?","他に方法がありますか？","I don't want to go anywhere else.","私はどこか他の場所へ行きたくありません。","1"
"68d1193d-c90c-4e15-8568-1c3a27cb5f8b","5d838d0b-4d0e-46e3-aacd-3e913dc42f98","何か他のもの","Did you buy anything else?","何か他に買いましたか？","If you need anything else, just let me know.","もし何か他に必要でしたら、遠慮なく言ってください。","1"
"9142ce0b-721c-4180-95d5-e9774d96ff74","ee401068-a4f2-45bd-8dfb-52e685507378","恥ずかしい","I felt embarrassed when I tripped.","つまずいたとき、恥ずかしい気持ちになった。","She was embarrassed to admit she hadn't done her homework.","彼女は宿題をしていなかったことを認めるのが恥ずかしかった。","1"
"8dee9d37-d412-4f3a-b94b-dc8388ae2e42","6f60392c-76d5-488e-8ead-3cb3367a87c4","恥ずかしい","It was an embarrassing moment.","それは恥ずかしい瞬間だった。","I find it embarrassing to talk about my failures.","自分の失敗について話すのは恥ずかしいと思う。","1"
"fac628d6-3291-4c41-a332-06da00713e97","7cdf5715-31cf-4ce8-bae7-2927338fe82f","緊急事態","Call the police in an emergency.","緊急事態の際は警察に電話してください。","The hospital has an emergency room for urgent cases.","その病院には緊急の患者のための救急室があります。","1"
"8a606918-73eb-4108-979b-d7a1963ac287","eabe5ded-425c-46dd-8ffa-d1144d19447f","緊急の","This is an emergency exit.","これは非常口です。","We need to take emergency measures to solve this problem.","この問題を解決するために、緊急の対策を講じる必要があります。","1"
"6ce6e4d0-3d4f-4ff8-9c41-51dde0a8af66","9a5cbcfc-016e-49bd-9f6f-a44635cc3476","空っぽの、中身がない","The glass is empty.","グラスは空です。","The company's promises were empty.","その会社の約束は空虚だった。","1"
"dc6afd8f-aaf1-4267-a776-bcdc11044e6c","483a7879-0312-4f8e-afba-b963a8a737e2","空にする、中身を出す","Please empty your pockets.","ポケットの中身を空にしてください。","We need to empty the trash can.","ゴミ箱を空にする必要があります。","1"
"a4bf30cf-6051-46db-ab2f-32da8db69954","ecdd99cf-6bde-4c7b-983d-103903a7da71","励ます","My parents always encourage me to do my best.","私の両親はいつも私が最善を尽くすように励ましてくれます。","The coach encouraged the team to keep fighting even when they were losing.","コーチは、チームが負けていても戦い続けるように励ました。","1"
"f710e722-1771-42b6-9231-859126f16322","f4417a41-72bc-44b3-aa0f-256ffefd5211","終わり、結末","The end of the movie was surprising.","映画の終わりは驚きだった。","We are approaching the end of the year.","私たちは年末に近づいています。","1"
"5a48acc4-87f6-4dea-a18f-5e10098ae7ed","2def1cd0-af07-44ed-bc85-d821640bc16f","終わらせる","The teacher ended the class early.","先生は授業を早く終わらせた。","They decided to end their relationship.","彼らは関係を終わらせることに決めた。","1"
"47975c22-9776-43e4-a125-268dbcc94b52","5ab45853-b706-4f1e-a7bd-977fb5f94cb7","敵、かたき","He is my enemy.","彼は私の敵です。","The country declared war on its enemy.","その国は敵国に宣戦布告した。","1"
"e91c4d5b-ab74-4a15-bef7-07cfd5972a58","28388340-f138-48ce-8594-95d5b558d70d","活力、エネルギー","I don't have the energy to go out tonight.","今夜は出かける元気がない。","The country is developing renewable energy sources.","その国は再生可能エネルギー源を開発している。","1"
"3a8fec05-9718-409b-9173-cd150c16ae48","8181a737-9da2-4cfd-af4a-d8ec3ef307e2","エネルギー量","We need to conserve energy.","私たちはエネルギーを節約する必要がある。","The energy consumption of this appliance is very low.","この家電製品のエネルギー消費量は非常に低い。","1"
"519ce6d4-eaed-4d09-8cc0-92f1614584c5","9b1addfb-d04f-4b68-b722-06c0ac0e4e8d","エンジン、原動機","The car's engine is very powerful.","その車のエンジンはとてもパワフルだ。","Engine maintenance is crucial for safety.","エンジンのメンテナンスは安全のために非常に重要だ。","1"
"86b3a76b-b406-4849-9af1-4536cf8a82a8","903468d3-fda0-4f3e-a3be-91cc4bda14d9","（活動の）原動力","He is the engine of the team.","彼はチームの原動力だ。","Innovation is the engine of economic growth.","イノベーションは経済成長の原動力だ。","1"
"a1bc66fc-0459-44db-b72a-b1a8dc4f5d22","cd62c3a6-71ca-41f4-ba1b-f8b994d5840f","技術者、エンジニア","She is a software engineer.","彼女はソフトウェアエンジニアです。","The company is looking for experienced engineers.","その会社は経験豊富なエンジニアを探しています。","1"
"315412f4-3193-4289-ad77-38280cf8964c","1ba3273d-4a29-428d-a619-75cf57fba723","設計する、考案する","They engineered a new system.","彼らは新しいシステムを設計しました。","The bridge was carefully engineered to withstand earthquakes.","その橋は地震に耐えられるように注意深く設計されました。","1"
"6100db5e-2c3e-4495-98cf-0ae4330b174c","8033d15e-6cfb-449f-8b8f-9ff556301106","楽しむ、満喫する","I enjoy playing soccer.","私はサッカーをするのを楽しんでいます。","We enjoyed a delicious meal at the new restaurant.","私たちは新しいレストランでおいしい食事を楽しみました。","1"
"b52becba-5b4c-4c69-90c8-9061a4b06e47","17167502-77ed-492b-a07c-d3e1d5a5a27e","十分な","I have enough money to buy it.","私はそれを買うのに十分なお金を持っています。","Is there enough food for everyone?","みんなのために十分な食べ物がありますか？","1"
"12e7c132-122b-4389-9b04-58eadaf7d452","f0081dfa-4a84-43d4-aa99-ee5388c9e5ed","十分に","He is tall enough to ride the roller coaster.","彼はジェットコースターに乗るのに十分な背の高さです。","Have you studied enough for the test?","テストのために十分に勉強しましたか？","1"
"1d6d3458-061e-4d02-8907-f1596c682076","32ab2eee-8702-4808-ab67-2334665a969d","必要な量","Enough is enough.","もうたくさんだ。","I've had enough of your complaints.","あなたの不満はもううんざりだ。","1"
"437bb250-d213-4789-bcc4-4f2ce6e52019","90ce6186-a569-4eb1-bbf8-03d47386ce8a","入る","Please enter the room.","部屋に入ってください。","You need a password to enter the system.","システムに入るにはパスワードが必要です。","1"
"0e78dafc-9a72-48bb-81fe-839d38e5bf1d","1ea816b1-f59b-41df-abc5-dd5e19147534","記入する","Enter your name and address.","名前と住所を記入してください。","Please enter the data into the database.","データベースにデータを入力してください。","1"
"ae8733ef-77b3-46f3-bfe4-bf129b2dc3ea","830e0bfe-0691-4688-8488-a0bec0ec81f4","入り口、玄関","The entrance to the museum is on the left.","美術館の入り口は左側にあります。","Please use the side entrance after 6 PM.","午後6時以降は、脇の入り口をご利用ください。","1"
"bbaa0780-74e9-445d-8add-5a18841c1b79","7544df09-942e-43cc-9eb7-321a73e90300","入場、加入","The entrance fee is $10.","入場料は10ドルです。","Her entrance into the company was a great success.","彼女の入社は大成功でした。","1"
"ad672bfb-aecd-4964-9051-ede828302e4a","a0eaf6de-bcaf-4a57-aff5-8e2f7145fdab","自然環境","We must protect the environment.","私たちは自然環境を守らなければならない。","The company is committed to reducing its impact on the environment.","その会社は、環境への影響を減らすことに尽力しています。","1"
"07d1a114-0b1a-4767-874e-256001a9be64","3ec605f1-463c-47e4-971c-765a60f3e67b","周囲の状況","A supportive environment is important for learning.","学習には、支援的な環境が重要です。","The work environment is very stressful.","職場環境は非常にストレスが多いです。","1"
"e1a317cd-85e7-4cd0-88e9-607d48dc53ce","958959b6-bd7a-4473-a3db-2d84e69386ba","環境の","We need to protect the environmental resources.","私たちは環境資源を保護する必要があります。","The company is committed to environmental sustainability.","その会社は環境の持続可能性に取り組んでいます。","1"
"2046dd34-2346-46e2-b440-ecfc84b62552","ef470912-3ef6-4fe4-8fce-5e889ca599f1","等しい、同じ","The two numbers are equal.","その二つの数字は等しい。","We believe that all people are created equal.","私たちはすべての人が平等に創造されていると信じています。","1"
"fc7e8988-568e-45fa-a9a2-ce46f7898bea","29cb2761-959b-42bd-8bfc-0756724e57dd","等しくなる","Two plus two equals four.","2足す2は4になる。","His contribution equals that of the other team members.","彼の貢献は他のチームメンバーの貢献に匹敵する。","1"
"90ba7cfe-1d3e-4838-8d35-8e3760d838d8","65536fd3-8960-4ea7-b7cd-81bc18dd2f83","対等な人","She is my equal in intelligence.","彼女は知性において私と対等だ。","Treat everyone as your equal, regardless of their background.","相手の経歴に関わらず、誰に対しても対等に接しなさい。","1"
"9508418f-71b2-4305-ba5c-01c0bb2750fd","9bdb2936-581f-46e3-9aa2-f7924f421280","逃げる、脱出する","The prisoner tried to escape from jail.","囚人は刑務所から逃げようとした。","We need to escape the city for a weekend.","週末は都会から抜け出してリフレッシュする必要がある。","1"
"fb5aee86-562f-4132-ae3b-7aee0218cc6b","d389b0d0-0d76-466e-89b4-004cd2c9c25c","脱出、逃避","His escape was daring and unexpected.","彼の脱出は大胆で予想外だった。","Reading books is my escape from reality.","本を読むことは、現実からの私の逃避だ。","1"
"f6cc5f9b-ab6d-4ec6-a137-82a8e138422a","1ae6480d-51e2-4fc3-96ba-7b9fb575299f","特に、とりわけ","I like all kinds of fruit, especially apples.","私はあらゆる種類の果物が好きですが、特にリンゴが好きです。","This software is designed especially for beginners.","このソフトウェアは、特に初心者向けに設計されています。","1"
"f8ffda31-6fc3-40f0-bbf8-da9c1928e4d3","87d9f36e-eed6-4bdc-91e7-8256cee4d613","平らな、均等な","The ground is even.","地面は平らだ。","Cut the cake into even slices.","ケーキを均等な大きさに切ってください。","1"
"bcb0d763-181f-453b-b027-8e5dba780ee6","32b3b11e-3e1e-4ccd-98e1-0203c03f29e6","偶数の","Two is an even number.","2は偶数です。","Only even numbers are allowed.","偶数のみが許可されています。","1"
"5147d126-4db1-4ef2-bdc3-fde26eb8872c","239fe205-f2c4-4e4e-967a-1f9dec68ed1e","～でさえ、～も","Even a child knows that.","子供でさえそれを知っている。","He didn't even say goodbye.","彼はさよならさえ言わなかった。","1"
"be79ceac-14f9-4012-bd75-6e2f29dbc78b","d661d263-6be9-40a1-b733-1dcb1e57a4e7","さらに、もっと","The weather is even worse today.","今日の天気はさらに悪い。","He ran even faster.","彼はさらに速く走った。","1"
"bfcfce8a-6875-4c39-9b1e-2246d2594c93","4481abab-b0d1-40e6-a36f-759bf8bed05c","平らにする","Even out the surface with a rake.","熊手で表面を平らにしてください。","We need to even the playing field.","我々は競争条件を公平にする必要がある。","1"
"2e51ca6c-3c9b-4dab-87ca-8f234dad5f02","a3c66722-c20c-4332-97dc-d627f4ed16dc","夕方、晩","I like to read in the evening.","私は夕方に読書をするのが好きです。","We have a meeting scheduled for this evening.","今晩、会議が予定されています。","1"
"d2e1a19d-4c24-469f-a9cf-ae401218816a","e5bdee51-5214-4043-93f9-5fae19159352","出来事、行事","The school organized a sports event.","学校はスポーツイベントを企画しました。","The conference was a major event for the industry.","その会議は業界にとって重要な出来事でした。","1"
"389243f6-994a-4eb9-97a8-fa4d416fede1","272c182f-4c2e-41f2-afd6-d93138b69563","今までに、かつて","Have you ever been to America?","あなたは今までにアメリカに行ったことがありますか？","If you ever need help, don't hesitate to call me.","もし何か困ったことがあれば、いつでも遠慮なく電話してください。","1"
"a5fb11ed-ee85-4bd4-b335-3101ab906d54","38cebd8d-f018-43de-a657-2c0370145e59","（疑問文で）一体","What ever are you doing?","あなたは一体何をしているのですか？","How ever did you manage to finish it so quickly?","どうやってそんなに早く終わらせることができたのですか？","1"
"594c118a-3cea-48cd-aeea-295b2520b003","8ce7f13c-475f-4ab2-b93a-9ca19a99c1cb","いつも、常に","They lived happily ever after.","彼らはその後ずっと幸せに暮らしました。","The company is ever striving to improve its products.","その会社は常に製品の改善に努めています。","1"
"f73ea964-758f-4f01-a3e1-4733756a5d6c","b126a789-b319-45ff-bd9f-2788559d60d4","すべての、それぞれの","Every student has a textbook.","すべての生徒が教科書を持っています。","I go to the library every week.","私は毎週図書館に行きます。","1"
"4145e9f0-b2a7-400b-a907-1581aedc3814","3c884f72-8259-4bda-bfbc-9c2ccd41751c","みんな、誰でも","Everybody is here.","みんなここにいます。","Everybody should have the right to education.","誰もが教育を受ける権利を持つべきです。","1"
"253f6d13-c440-4fdb-8840-aeffc729b56f","6fb07ed6-45f3-4b64-9e1e-7df02040a164","毎日の、日常の","I wear my everyday clothes to school.","私は学校に普段着を着ていきます。","This is my everyday bag.","これは私の普段使いのバッグです。","1"
"de485d1e-4112-420f-9be1-7f4bcf365a1e","e3d9dfce-a25b-41f7-af7d-b690ad1cbed0","みんな、誰でも","Everyone is welcome.","誰でも歓迎です。","Everyone should have access to clean water.","誰もがきれいな水を利用できるべきです。","1"
"97ae057a-3cb7-4dc6-9605-5a94b6f48c76","9f2c1be0-6215-4a60-9329-560a77d47610","すべてのもの","I lost everything.","私はすべてを失った。","Everything is going to be alright.","すべてうまくいくよ。","1"
"815cfbbf-b03b-4e13-8602-89cb0e590a77","5f1e7c91-50c2-4e9b-aaa9-d85abd7a6057","どこでも、至る所に","I looked everywhere for my keys.","鍵をどこでも探した。","The news is everywhere on social media.","そのニュースはソーシャルメディアの至る所にある。","1"
"90b6e460-3c10-4c6b-a4fb-14a506df43d5","b3cda783-cb31-413e-968f-42f707d492ca","正確な、精密な","The exact time is 3:00 PM.","正確な時間は午後3時です。","Can you give me the exact measurements of the room?","部屋の正確な寸法を教えてもらえますか？","1"
"554acc75-6875-440a-9b8e-7b5dc9cc59e5","9cea234b-a527-49b7-8e15-95ff88c48419","正確に、まさに","That's exactly what I meant.","それはまさに私が言いたかったことです。","The meeting will start at 3:00 PM exactly.","会議は午後3時ちょうどに始まります。","1"
"6aef452b-a0e0-4b2b-ab19-c104f6a8685c","ec57876a-f91c-4adf-9712-7397242d408c","試験、テスト","I have an exam tomorrow.","明日、試験があります。","The final exam is worth 50% of your grade.","期末試験は成績の50%を占めます。","1"
"653f1c51-db11-46b1-88aa-0d24b497b9ce","1315def8-f47a-4b6a-a1c5-de5a2eed25cd","試験、検査","The final examination is next week.","期末試験は来週です。","A thorough examination of the evidence is needed.","証拠の徹底的な検証が必要です。","1"
"b633c55a-58d7-477d-b189-e6f1dbbb759e","9e224b66-70ae-4567-be60-993d36a41a66","調査、診察","The doctor gave me a physical examination.","医者は私に身体検査をしました。","The company underwent a financial examination.","その会社は財務調査を受けました。","1"
"d411a212-fe8c-4e0f-b495-4083a31020eb","1df492a8-8724-4c40-b2c8-03af6d902816","例、実例、実例","This is an example of a good sentence.","これは良い文の例です。","Could you give me an example of how to use this software?","このソフトウェアの使い方を例で教えていただけますか？","1"
"2d37ad42-2724-46ee-8308-6394623f960a","7b0ccbff-e1cf-43c8-9cc7-841ae2e16a4b","～を除いて","Everyone went to the party except me.","私を除いて、みんなパーティーに行った。","The store is open every day except Sunday.","その店は日曜日を除いて毎日営業しています。","1"
"faa1febc-d676-4284-bd90-d01a67bd895f","de1ee3d3-388e-4d6b-af37-14d2c48dd2cd","～でなければ","I would go, except I'm busy.","忙しくなければ、私は行くでしょう。","The plan would be perfect, except for the cost.","費用を除けば、その計画は完璧だろう。","1"
"a916af0d-07b8-46d7-8ffc-d5b51886fea4","e3fcbd3b-5c44-4051-8e1f-14208f03d208","～を除外する","We must except certain cases from the rule.","私たちは規則から特定のケースを除外しなければならない。","The judge decided to except the evidence.","裁判官はその証拠を除外することを決定した。","1"
"7f7c4830-e432-4f81-a8ed-8a1bba793327","037b72fe-eb41-4419-a637-49791e2b7d6c","交換、取引","The exchange rate is very important for international trade.","為替レートは国際貿易にとって非常に重要です。","We had a lively exchange of ideas during the meeting.","会議中、活発な意見交換をしました。","1"
